,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
14494,NONE,6goRL-uTQpE3qUckHlFV0b-yFdhQb7TEhisq4hQ9JeAIRw,555,3,2,9,2,1,5850,1464,1464,7678,5578,9,4,14,18,3096,2031,2055,3117,3134,3133,3364,Pyke
14498,NONE,6nmL6UsF78AYnqxIo8x_K5pzhSXJmLPAgPpfrRgOt-fhmZA,555,4,6,7,2,1,4386,0,0,13272,5809,9,1,6,22,3097,1036,3117,3142,1036,0,3364,Pyke
14745,NONE,APkB3Svo5gsRbSknvyqvEfAnh1oOC-n3IpZs46dij8GWmxU,267,1,0,5,0,1,2913,4567,4567,2578,5741,8,2,14,7,3117,3098,3113,3174,0,0,3364,Nami
14780,NONE,chIBrAFJjJRrB_2KTiG273L-TyAdzxpeBo2h5MTza_LIrQw,223,0,2,0,0,0,5947,0,0,9596,4458,10,0,4,11,3068,2010,2033,1006,0,1001,3340,TahmKench
14787,NONE,EUVZ4pHp1pyz0iQ_LsJhc0c3TM_S3kD_QZJfJf3UJSWSdiY,99,1,2,11,0,1,5051,1058,1058,2453,4546,8,3,13,31,3113,3098,3117,2055,3114,0,3364,Lux
14797,NONE,apeNl3z0rSa5sIfnK_SJMsVVtAXIooLkswKiseAW3_OI_V0,40,5,2,12,3,1,6829,3818,3531,8577,8322,11,4,33,23,3098,3107,3174,3117,1082,0,3364,Janna
14888,NONE,N3BiCaa6c5b9uY2GklxYefhXlaDeSI6vYGpmzKEWVAjdxQ,43,0,0,0,0,0,811,174,174,451,787,2,0,1,1,3303,2003,0,0,0,0,3340,Karma
14986,NONE,k1eKaPvsLb87E0xMhlhpe3iWn4uz2e46DuGI8MhH6xr-B1A,43,3,4,6,2,1,8889,388,388,9120,5523,8,3,32,22,3098,2031,3174,3117,3114,2055,3364,Karma
14999,NONE,fOzrn6vWYLs3ngFrXOJsw67BvpqxpAnF6nqh_1WGCGA5sQ,350,1,2,12,0,1,6783,2534,1943,4489,6432,10,2,21,12,3174,3098,2055,3114,1052,3041,3364,Yuumi
15044,NONE,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,497,0,2,2,0,0,2442,461,461,7130,3268,8,4,17,6,2055,2031,3098,3117,1029,0,3364,Rakan
15141,NONE,CRueq06uGJgHnhnYPnYYGIpw6irT_2IfQ_p-VgwlVZbl9Q,25,3,2,3,3,1,4521,459,197,7691,4655,8,4,29,16,2423,2055,3191,3117,3098,3108,3364,Morgana
15163,NONE,KoNxMw6lz1jsaszXSdIXM1YlBNwkJWAsPrLX6oOmRpC5NQ,267,3,3,2,3,1,2074,143,0,4226,4477,9,1,6,6,3098,3174,1001,1028,0,0,3364,Nami
15297,NONE,E3x1vCyOCeiBL_5vDTq_GmWisM1uKrUih2dkusVgZbT29A,40,0,1,11,0,0,7823,6127,4004,5733,5443,8,2,14,43,3098,1082,3113,0,2031,0,3364,Janna
15384,NONE,TCrzyi5DT7-vhyWKqtJb4yOkvLr-NF9tnlEAIfoZcKbIzg,350,0,0,1,0,0,711,0,0,100,859,2,0,0,1,3303,2003,0,0,0,0,3340,Yuumi
15422,NONE,zS07txjnitAvvPFRBi31PTN5ZmJZLGka6fLVDE7pllgKUDE,267,2,7,7,0,1,4231,273,273,8062,4411,8,4,9,14,3098,2031,3107,3117,2010,0,3340,Nami
15425,NONE,kdP06oAxXgLhGNyqlfjqfRBU61LJ1Mc9bQMaJu3bHYYKZnU,99,4,2,10,4,1,7216,5414,4831,5564,7440,10,4,30,31,3098,0,3504,3047,3174,1004,3364,Lux
15466,NONE,ccBvaug8vVD_7dCkSpaaofpfaRpWHLAYD3k6I5aCQJt0XHjPPZ6RYL_A,350,1,4,1,0,1,8097,1177,879,5433,5222,9,6,38,18,3174,3113,3098,0,1004,1004,3364,Yuumi
15476,NONE,XBwHyDcR3-QLCFPxX9i-owP-FtpMSkG-qUJiWPPZrH1x9A,555,0,1,5,0,0,2388,445,445,7134,4050,7,1,16,12,3096,2031,0,3123,1033,3117,3364,Pyke
15656,NONE,diG1C_iPYsnva-iIGEuFgeeNEgfWNd4PgZwzLdWMtV37GNs,111,8,1,8,6,2,7174,3934,2196,7438,7975,10,5,22,40,3097,3050,2055,3109,3047,0,3364,Nautilus
15676,NONE,IgJAGDnGa6T9n8YYJJl4rthb0oBOWadIbv6Ubud21fanuQ,40,0,0,8,0,0,2729,1107,594,3486,4133,9,2,18,9,3092,2010,2055,3114,0,3117,3364,Janna
15858,NONE,k1eKaPvsLb87E0xMhlhpe3iWn4uz2e46DuGI8MhH6xr-B1A,497,3,1,7,3,1,4137,3713,3713,4265,6399,9,4,31,8,3098,3050,3067,2055,3047,0,3364,Rakan
15872,NONE,EfIFcW1Xpz96ygvuugAZFXELuokeB6HHECrlh4ipPLPhkQ,44,0,7,4,0,0,2701,134,0,12342,4006,9,2,10,12,2031,3097,1001,3504,0,0,3364,Taric
15894,NONE,k364Nvx9XWeOq5HLyZYWQ5-CwZNvRBpdYi0CFyTlwTkI24g,53,1,1,3,0,1,2339,2413,2413,5468,4629,8,3,24,10,2003,1028,3401,3024,0,3117,3364,Blitzcrank
16029,NONE,LC4cvIlrq3_PMbNmrXAyp6gJl_kyGKOW9ynGdzUWj5PSk9c,223,0,1,8,0,0,2083,3444,3444,6539,4364,9,3,13,3,3097,0,2031,2010,3009,1028,3340,TahmKench
16061,NONE,yEuxlZwKvSdfGxhwUA2oaLqkhE8LhftQ51kcMWuOFWSz2A,43,3,3,11,2,1,6807,719,0,6678,5876,10,6,33,17,3117,1029,3174,3092,2055,0,3364,Karma
16096,NONE,hu1D-F1NI1gN_UvLpnkEKYgFVMzQo8gOMmCBL_6p6VHJQoc,43,0,4,0,0,0,4035,61,61,6952,3434,7,4,23,13,3098,2031,3028,0,0,3158,3364,Karma
16145,NONE,MVft5Ot9G_QP2Qjtv9p9Y3DlQ5hg8BPJsskt1oZlJ2Aqdmw,16,0,4,1,0,0,3917,445,445,6722,3323,8,1,11,24,3098,3114,3801,1001,0,0,3364,Soraka
16194,NONE,v_g1zH2mXnRXi4w5P5EyhnIPQpvG4DeQ7eiKZTwJqY6-Hbg,143,2,3,1,0,1,9419,730,0,5417,6292,11,2,15,17,2421,1052,0,1056,3285,3020,3340,Zyra
16199,NONE,3O-iBiB7OUoipo_-so-MVhDm_16-yPorhpUph5PCYRBazSM,497,0,1,7,0,0,2197,610,610,4544,4316,8,2,12,14,3096,3158,3113,0,3114,0,3364,Rakan
16274,NONE,rCBKqv3ZbuOz0PQ2lISArlt2O4ujpbFSkfF03vfj3biL530,25,2,8,6,2,1,4201,259,0,11643,5143,9,5,23,25,3098,3157,0,2055,3117,0,3364,Morgana
16371,NONE,340zkAYCsvcPCquyjwQIz27BeGXH5Hxf2ANZhT6xp75CBQ,412,0,3,1,0,0,2312,722,364,6405,3186,7,6,18,18,2031,3069,2055,3117,0,0,3364,Thresh
16494,NONE,8EOaiBZPNuTXyhzkqcb35JflAm20-Kd2aYJB1QAfz57y3A,350,0,0,0,0,0,3638,656,656,1395,3139,8,3,16,6,3098,3028,3108,0,0,0,3364,Yuumi
16555,NONE,HJfAQt6eNgy6E_HcHXglb3vrRqhUboCowBM9cpoOBMeU0A,43,0,3,0,0,0,1442,189,189,3216,2108,5,1,1,10,3098,2003,2010,2055,0,0,3340,Karma
16737,NONE,KWS86mhbcQQAGMa4GkOkUxQb4ywtJ2yc3qE1wRnXn6sQzSo,497,0,2,0,0,0,1347,0,0,5573,2762,7,0,9,7,3098,3024,0,1001,2010,0,3340,Rakan
16766,NONE,vczPlTGtKq2LG1MQzND5X-DsuOi6xgGaBHrM4ogfQO_ORQ,555,1,1,0,0,1,1959,719,719,5202,3075,7,1,5,4,1054,3077,1036,1036,0,0,3340,Pyke
16845,NONE,96bx-4JnCJ_wgW0GGVgCkFmsKhx1Z3IdWQZSydEoVCzQ1g,497,0,6,6,0,0,4214,540,540,8046,3615,7,4,10,12,2055,3098,3111,1033,0,0,3364,Rakan
17063,NONE,IshC56zjN4WCb7L504TMOxvveVvVaPmVoLAKfA6JPcYz2A,25,3,7,0,0,1,5778,622,622,11614,4887,9,0,5,18,3285,2033,2424,1052,2319,1001,3340,Morgana
17108,NONE,U8ONt7htCBNHqZDSsOmIc89ZbDkMCFZMUVFumawhZW6wzAM,53,1,6,6,0,1,3845,0,0,10850,3972,8,4,15,20,0,3024,0,3097,1029,3009,3340,Blitzcrank
17186,NONE,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,350,2,2,14,0,1,6397,1427,1427,4146,6464,9,3,23,7,3504,1082,3098,3174,0,0,3364,Yuumi
17291,NONE,3gFep2p5WY5KPyrTcAV4vi9LMOFY0_KjFDd-oZWWcVKEB7o,111,1,4,7,0,1,4450,747,747,12667,5483,9,6,14,31,3401,2055,3024,0,3105,3111,3364,Nautilus
17295,NONE,VDbgZfB3T7FQWEHvLGxNdsPTsQ-cgsBQkJfkHZ0Var1SbWM,350,2,7,2,0,1,3967,264,264,6544,3671,7,0,4,6,3092,3158,1004,2031,1004,1004,3340,Yuumi
17380,NONE,XkP4PM06bQZ8ZEeMDhHD61n_NcJUd3N5ybRcbb4LHK0x00U,53,0,3,1,0,0,1336,500,0,5199,2962,6,1,10,8,2031,3097,3117,0,0,0,3340,Blitzcrank
17399,NONE,QxYeF01vY_DLjKhy8ByJXSZKpw5mgR0o8-V1T0tTm_LTlw,432,5,2,9,3,1,7399,1359,1359,8095,7228,10,3,35,29,2065,1029,3092,2055,1028,3117,3364,Bard
17464,NONE,QBcjO060wSJA5sPAlBmosqnLcEpvJnxO-wl99RBIhoT7FFg0bnNcWZsd,412,0,1,0,0,0,561,0,0,1027,716,2,1,0,1,3301,2003,2055,0,0,0,3340,Thresh
17471,NONE,I2lGRMd9tXqgwVFQJ12D6XgMvN_nUjtAcRrGbJ4kqBuXUA,12,1,2,10,0,1,2884,703,703,8641,4995,9,4,27,17,2055,3117,0,3024,0,3401,3364,Alistar
17476,NONE,9VauTtupP16Qk7WT_j9-5xNH9eWvbZhcHXQm6sDjHjb83g,25,1,0,7,0,1,3196,1267,1267,3895,4204,7,3,13,19,3098,3108,0,3117,2424,0,3364,Morgana
17540,NONE,azr1SjFlLLk7dwOWeFhr0hJZVVwSRvqWrR0di_yqUXMZflUUTzhI2nbK,26,0,0,0,0,0,575,0,0,1575,2689,7,0,3,2,1052,1027,2423,1056,2010,0,3340,Zilean
17553,NONE,HsMIKxtG3LXU3N1SUvPMO51QWa_Z4zZpY1XlLObHXKsvqg,99,2,3,10,2,1,4945,3664,2558,3022,6293,9,4,30,22,0,3098,0,3114,3174,3117,3364,Lux
17611,NONE,g1DRgO0RvQ6sFaqZDuYlhF07ipgVMnFKxOlt4fq5gxhkkQ,99,2,5,15,0,1,7170,6107,3133,7663,7384,10,5,26,33,3098,2055,1001,0,3107,3174,3364,Lux
18109,NONE,cSMM7uyfJSbmUHZ-TZsY_tIjSrqfPnqCurqHNns21gFu6lE,99,2,0,5,2,1,4330,2435,2435,2878,5555,11,0,10,14,1056,1001,3285,0,0,0,3340,Lux
18118,NONE,q5eiYSnBX5d418BWV8bf8GtlggEo2pCy5KomkYvniyygag,143,2,5,4,0,1,5380,117,0,8087,4119,8,0,12,21,3098,2031,2010,1082,3020,1028,3340,Zyra
18128,NONE,OWU8JdfcL6MkdIBKjU3f7Kdgt5vZz_3t473mloobTAP9sas,350,1,0,9,0,1,3751,1836,1257,1710,4815,8,2,20,3,3098,2003,3174,2055,1004,1004,3340,Yuumi
18131,NONE,efPLDKg-UfTWX7xkElWUogTEukdcCL-_fKP5AsAnLOxZYHc,3,2,3,3,0,1,5834,0,0,10857,4524,9,4,14,23,3111,3801,3401,2055,0,0,3364,Galio
18173,NONE,YCyUGmcoA-VVKltDkyVcjfIxTKNZAGGB2CrmmJutLqAnAos,12,3,4,0,0,1,1198,897,897,12574,4410,8,0,8,8,3097,3117,3109,0,0,0,3340,Alistar
18238,NONE,f_-8FKxz6MXTXo9wdY9tn4cZTnkaSUjbVgim1DUKHF6puOw,412,6,2,7,5,1,4496,9267,3779,5712,6991,10,4,29,17,3096,1028,0,3117,3105,1029,3364,Thresh
18363,NONE,jzi1KuZywtn1gGHKF1buLcHxcIh-95_r9-ynPa2hmspXbVE,201,0,2,4,0,0,2667,0,0,6987,3602,8,5,26,13,3047,0,0,3401,2055,0,3364,Braum
18366,NONE,qyhd19D4ZkmolzebqFnJRKveqLelUKgoZrxJaNVJmG6BCI-6PMrCiJa3,497,0,1,3,0,0,1649,457,457,5468,3564,8,5,24,7,2003,2055,3069,0,3117,0,3364,Rakan
18383,NONE,_9QOAmoovzAJuwivs8V_iRvEZATcjpM8uQBd9XrRhH9yLw,12,1,1,9,0,1,3652,1803,1162,7824,4312,8,4,16,25,3097,3117,1028,0,0,0,3364,Alistar
18387,NONE,hJcBxFVLAXmWSewFhcdDszUrP3fumP2HHBOp22Gle4Z-jw,497,0,5,5,0,0,3415,0,0,9607,3867,7,5,14,15,2031,3098,0,1029,3047,0,3364,Rakan
18482,NONE,5-ASopu6LjSoVvh0DD_-sRaooprtKTeAgEHOg0XhtzJTfvE,37,1,4,1,0,1,3364,0,0,5134,2989,7,0,7,2,3098,1082,3070,1052,2422,0,3364,Sona
18906,NONE,Nt7ZMciXNDydZwdw1B4AqQVTPeOqz8a3Qw5ZTpof8HgYtg,111,1,3,2,0,1,1973,132,0,6305,3538,8,3,11,20,3401,1028,3117,0,2010,0,3364,Nautilus
18929,NONE,adn1C3oTYdCXd7ctY5s3Q0rT2lP3UaD-18xaP6tk1OMYzZ8,53,0,0,1,0,0,736,0,0,771,877,2,0,0,4,3302,2003,0,0,0,0,3340,Blitzcrank
19063,NONE,a4PtX_B2T6chOU1pEdV8SEHq0jAmbfBMrcdLkgg5mk9k5w,16,2,1,4,2,1,3486,713,713,4387,4800,9,1,12,17,2003,3504,1001,1004,3098,0,3364,Soraka
19110,NONE,1Z0XnEugtsm5UO0M47cuPhUe8O5vuiGBv-AoZ0s3FoLf1g,161,3,3,1,3,1,4964,223,0,5707,5019,10,3,12,6,3092,0,3020,1052,1052,0,3340,Velkoz
19186,NONE,2etSRsxjiA1RIu5GaiIw8SMNrjbokp3mWN9IpvD0kBKUllM,223,6,3,11,4,1,13881,4739,4739,19005,8900,13,5,12,30,3068,3800,2033,3047,1033,2055,3340,TahmKench
19248,NONE,-Sf3IepABIPiFeaaWwEdhrXYreao_8wz-lqJNq6mV_vUKZc,412,4,0,10,4,1,6538,1388,877,4229,6027,8,4,16,31,2055,2031,3069,3050,3117,1028,3340,Thresh
19502,NONE,CaPFTHbktdet_lOTq2dZ3--SAg8xshBIUoq41lmviGTCy-h9Wob2doxD,412,0,2,0,0,0,179,0,0,1227,2575,1,0,0,1,2424,2010,0,0,0,0,3340,Thresh
19709,NONE,Kh7Zf7yXXufOc-Ln3xeD_PH7f5L1hyL4guv-e8Tm_JSvOQ,497,0,3,6,0,0,2504,2293,0,7898,4530,9,5,26,11,3114,3069,2055,3117,0,3801,3364,Rakan
19757,NONE,Sgz364U08uYI3WBfsswTeQJOfwX_4skmsgfoPClAm3oM3t26PjiLV7HF,63,2,6,1,0,1,3794,507,507,8318,3984,7,1,15,9,3098,3020,2031,1082,3136,0,3340,Brand
19887,NONE,fAWvAQTo-vU18SpFMqIC1l7-RgmUTCCEiGCF_GHVcoDpBg,16,1,1,9,0,1,5539,1870,1009,6170,5671,10,1,20,27,3174,3098,3114,3801,3158,2055,3364,Soraka
19891,NONE,x-u8xzFfLBFZfrsupDuh3TNFHosMyb49RodsA0t0uklbKWQ,111,0,3,0,0,0,1471,0,0,5470,3013,8,2,8,11,3047,1028,3097,2055,0,0,3364,Nautilus
20054,NONE,G4wrN1LbJpPsXoWHJaos3ArBvnTdYgvr80PAJJhEX88QLvA,412,1,0,14,0,1,4360,2480,1649,4757,5810,10,4,18,18,3096,0,3190,1028,3117,0,3364,Thresh
20072,NONE,G4wrN1LbJpPsXoWHJaos3ArBvnTdYgvr80PAJJhEX88QLvA,412,1,1,3,0,1,4358,903,570,4649,5351,9,5,27,19,3069,2423,3109,2055,0,3117,3364,Thresh
20173,NONE,cJye3rns9LLKjYdvX1UvuuE2gd8qDjvJVx2Ol_tmEtPDBw,555,6,1,1,6,1,4891,763,763,7285,6345,11,0,5,8,3077,3142,2031,3117,1054,1036,3364,Pyke
20175,NONE,V2sGT1QLrFWrPeNzirhCkrRo2YxfHsf8lpmM__aDy21yUQ,350,0,4,6,0,0,4826,0,0,5398,4029,9,2,16,15,3028,3108,3092,0,2055,0,3364,Yuumi
20176,NONE,3O-iBiB7OUoipo_-so-MVhDm_16-yPorhpUph5PCYRBazSM,497,0,0,4,0,0,1451,4774,4774,1066,4556,7,0,3,3,3098,2003,3117,3504,0,0,3340,Rakan
20302,NONE,OaZm9Nqsbf2knQNtWePuvwOWaRS37W4ri8w0_CfaAM53nM4,43,1,1,10,0,1,7017,2729,1046,4222,4879,9,0,10,21,3098,2423,2003,3504,0,3020,3364,Karma
20378,NONE,Rb2UINRMNW4yYDRGmZVBuOJZjXGtwR6buPLBfVbDHeyBYkU,555,9,2,7,4,1,10672,1759,1759,11310,8681,12,3,12,15,0,3077,3142,0,3117,1036,3340,Pyke
20399,NONE,WecUlumGqqdQYnqEWIR-DiR1UlbgT0NXNH6VoBBwodlD2_Q,37,0,3,1,0,0,834,0,0,2320,2173,4,2,5,0,2055,2003,3098,1004,1004,2422,3340,Sona
20525,NONE,7pYmSPZwM_7-9iqF1zvNTraqr8fw_RBITrq9BeESEaxrTxs,111,1,6,0,0,1,3612,112,0,8346,3281,7,4,18,22,3401,2055,0,3117,2031,0,3364,Nautilus
20628,NONE,ZVmCnlGXEl8JRKblnRqwM9d741eamr9JPGObcQfc0MypgYE,25,0,4,4,0,0,4388,793,727,5721,4218,8,2,17,22,3098,2031,3191,3108,2424,3117,3364,Morgana
20634,NONE,x1xSB0tdcYMEAGRS9LbrcNlacOwmvZDigcSEFX5Wv2_SGw,40,2,1,8,2,1,5894,3162,2120,3632,6295,9,3,27,19,0,3098,3113,3158,1004,1004,3364,Janna
20638,NONE,LnF1308LsKo34_fFEWGNTl25-fKa6APlQAQ6rIGFOVKBwg,267,3,2,9,3,2,7759,3412,3412,7871,6735,11,4,35,29,2055,2031,3158,3098,3504,1004,3364,Nami
21046,NONE,I16qxE6Kyu1a0nEqB1Dexo70SmS6_gYbX1El13Wg6Sc7-SA,43,0,2,11,0,0,7778,2088,2088,7941,7488,12,2,9,16,3285,3114,1056,3113,1056,3158,3363,Karma
21101,NONE,Kv6U404dHcOCRcFVMh4uSmusMzJpe4lCTFhEOWF3bNkD5Sk,267,5,3,3,3,1,5415,70,70,3735,5454,8,2,15,11,3117,3098,2055,3801,3174,1004,3364,Nami
21283,NONE,wXVA5xtYgYypcZ9fsxAVPlPCu_X1EnOcnvxeYgFOOdxMcg,267,1,4,4,0,1,2371,0,0,5357,3359,7,2,10,10,3098,0,3028,1052,0,0,3340,Nami
21384,NONE,5YlLhLtLcp093u08OV3c6-Ac34BGQZ7RrrD8CVQ-RsUHlA,111,0,5,0,0,0,1993,0,0,6423,2490,6,1,8,12,3047,2423,3097,2010,0,0,3340,Nautilus
21476,NONE,HbRzNcWqThCvBT2hBwCCvLw73X4LgQXQl6fJhJPBRSr9iAc,201,2,2,7,0,1,2917,1529,1187,8303,6101,10,5,38,13,0,3401,3047,2031,3024,1033,3364,Braum
21793,NONE,ZYwEb1ffcUrUTBNv6kD2g_hEKL9dtZIpvTdwgsFOozGScdw,44,0,2,9,0,0,1703,1023,484,7521,4496,9,2,11,8,3067,2003,1001,3097,1031,3024,3340,Taric
21798,NONE,T00kzM3IEIuj05_Y_AwjnSBkCLS6ESVCrpmJ1597YhyYmg,350,1,4,6,0,1,8255,266,266,5180,4490,9,2,14,9,3174,2003,1082,0,3098,0,3340,Yuumi
22186,NONE,q2DJeJz4Xp5T3AtOn7U97zxt27WRrHIb9N-OGipRexTNig,43,2,1,9,2,1,4747,1114,748,4305,5146,8,2,19,10,3098,3107,0,0,0,3117,3364,Karma
22200,NONE,3g-7wOPzfMVthcnCB6E9Odu8ZWQUl84LQT707V83haCJ6Q,99,2,3,11,0,1,4039,3435,3171,5860,6219,9,2,27,27,3174,3098,3117,2055,3113,1004,3364,Lux
22477,NONE,Xi8LusTK1Yc29HVX9Dr9Rc25Esue8M7m5I0rnGuCifDNJQ,497,2,2,4,2,1,3667,1369,1369,4025,4729,8,5,13,10,3111,2055,3098,3024,3105,0,3364,Rakan
22870,NONE,3O-iBiB7OUoipo_-so-MVhDm_16-yPorhpUph5PCYRBazSM,497,2,7,3,0,1,5374,1163,1163,8001,5281,8,2,25,14,3098,2003,3117,3024,3174,0,3364,Rakan
22873,NONE,9VauTtupP16Qk7WT_j9-5xNH9eWvbZhcHXQm6sDjHjb83g,412,0,2,10,0,0,3766,690,556,5247,4342,8,7,33,14,3069,2031,2055,2010,3117,3024,3364,Thresh
23197,NONE,7BL9klK5a5_S7DE15eGo2dTteA_9iYnIrxVhGC8yqP6UGK0ajlO_cPD_,555,4,2,4,2,1,4242,1660,1660,7139,5905,9,3,18,11,0,3142,3096,3117,0,0,3364,Pyke
23332,NONE,eP5IlsJ0Q-w8lhibdLENMygENcrwaLz6if51vaepmJsDuw,111,0,8,3,0,0,3505,241,0,12009,3788,9,2,15,34,3097,2031,2055,3117,3076,1028,3364,Nautilus
23377,NONE,yV5FUewOtSBuvyAsbyV6V_-LgB2VXGpgeVHKkSxQpKrEsw,63,3,2,2,3,2,4067,3591,960,5689,5445,9,3,33,6,2003,2055,3098,3136,1001,1026,3364,Brand
23872,NONE,JW4jOAhuLUJKQF1EzaR4F1DGctGoLFa7iNThrpzUs_OIy-I,40,0,0,1,0,0,1681,126,0,4562,3078,8,2,9,8,3098,3114,1052,1001,0,0,3340,Janna
23950,NONE,FtVSfNOmdZ-jxITDK3GS7h5CmJ8y2Q6GFR4zwsTrCOtx_uI,497,1,1,2,0,1,1616,486,486,2836,3735,7,2,14,7,3098,2003,3024,1033,1001,1029,3340,Rakan
23953,NONE,ok3Z0tKpyNldrH9zXtcZUqigbsPtvy3Z8h4l0UkFKMiwBw,555,3,0,10,3,1,5720,2001,2001,11264,7647,10,3,25,18,2420,2031,3401,3147,2055,3117,3364,Pyke
23954,NONE,TDNJLqKPKEm0WAPJ1lClt4_xRXKHihlQOAWv_ypibdzseQ,26,2,1,2,2,1,2313,837,483,3944,5534,10,2,9,6,3285,1056,3020,0,0,0,3340,Zilean
24272,NONE,ExvGV3CvOonsZ0GOcEmuURCs4HTZUPadIBnh30dSta8QEYw,111,4,2,1,3,2,2854,523,523,5413,5203,9,4,19,17,3401,2055,3105,3117,1029,0,3364,Nautilus
24281,NONE,lv-a6OC6uwWKkiDVjrabPMFEnNLJhfGFCghE_eTwOKfe7gA,555,2,2,10,0,1,4321,2482,2422,7519,6473,9,3,25,14,3142,3096,3117,2055,3134,0,3364,Pyke
24282,NONE,JQsuBUKxTiz8xYUz2ALhOo5QVS_u8TfumGICoEzwL0RrnGU,161,6,4,5,3,1,10575,597,597,6746,6217,9,3,20,12,3285,1082,2003,3098,2055,3020,3364,Velkoz
24630,NONE,MmhXQYWjSJuCQrYpS2dDRq2cGfx5kJZv1kljQI3kbTocapDDp-RnFz2V,89,0,0,0,0,0,0,0,0,693,702,2,0,0,0,3302,2003,2010,0,0,0,3340,Leona
24643,NONE,VcGIkbb-kHpTfYaQBxz9ZWN-JB3AVnTkF5KqluDtE_G7rw,111,1,9,2,0,1,3077,517,517,14103,4029,8,5,21,22,3401,2055,3047,1029,2424,0,3364,Nautilus
24663,NONE,0qBGnsVbSVQIle_NJl59K5n5IAv-M0ILWH8tEWaAegT1ZNg,89,1,4,2,0,1,2296,0,0,6668,3468,8,0,8,17,1031,0,0,3097,2422,3067,3340,Leona
24735,NONE,oyf3rtdLCu36B88o_6anuATNYDaHHqwluhCppg1nwJ4,43,0,1,1,0,0,556,0,0,947,868,2,0,0,0,3303,1004,1004,2003,2010,0,3340,Karma
24798,NONE,YaGWXAI3WwIfIgzHQTYu3oQWlXnt4X4cxsDuAyQND7tC3UE,63,2,3,7,0,1,9709,1354,1354,6727,5205,9,5,23,13,3916,2055,1026,3098,3020,0,3364,Brand
24820,NONE,KxEuGIYxTKIBWZCtAQXOp8YZCC1CaHW4Z_ujE8XNzGpw7g,117,3,6,6,2,1,5951,760,760,8952,6280,9,2,21,8,3098,1033,2031,3504,3024,3117,3340,Lulu
25052,NONE,fEWJEYKhZ3SuJLr38ElkX6RmaWpNlNoXVJL1o5Tz2iSKOQ4,350,0,5,5,0,0,4386,987,728,6519,4147,8,2,19,10,3174,3098,2055,1004,1082,1004,3364,Yuumi
25150,NONE,YymFfCwg2zpl4Dg3iDkKVoBZ64cXHitWTyh389L9GyXlwpI,432,2,5,3,2,1,6035,0,0,7858,4102,7,1,16,10,3098,3117,3113,0,1028,1052,3364,Bard
25154,NONE,WFKa-yhZyhMmz8ntNpXulIq_ZzRYegdkxYCLw4pAMlqsoCs,25,0,5,1,0,0,4036,306,306,6939,3150,7,2,6,25,2055,3113,3098,1001,0,0,3340,Morgana
25168,NONE,YJ-eURo54dyPAmKPsZXu3F77PomIb50OHjlyYFYkFjrU2b4,25,0,5,0,0,0,4268,643,643,6601,3263,8,2,20,17,2424,3098,3117,3108,0,0,3364,Morgana
25178,NONE,oho59V__IF8m8uDLjl4W5hD9rcIlybb7JPRVoLYaZ_cv-g,44,2,5,1,0,1,3940,708,708,8678,5280,9,1,19,12,3047,3097,3025,0,0,0,3364,Taric
25222,NONE,QBflRYAMgciQ2WxiZymq9KREQxhDOXcAkshm4LwPhuowVg,350,0,6,4,0,0,7381,1524,1055,6669,4759,9,4,21,11,1082,3098,3174,1001,3801,2055,3364,Yuumi
25250,NONE,BnWeAsfgVEhc6fdst79HKrTRCXLgEo0RkSpiomW0UIB6eW0,555,3,1,4,3,2,2071,4825,4057,4086,6284,9,3,47,8,1029,3096,3147,2055,3117,0,3364,Pyke
25254,NONE,q5eh9O_NczVULVxvwPf9DLnM-sZH-AOU48MHVIrU22M7zg,350,0,2,1,0,0,1349,0,0,1841,2193,4,1,1,1,3098,2003,1004,2055,1052,0,3340,Yuumi
25337,NONE,vbqmpMoAoFscuQ1aX2qX4-cGn-z5Q-RSq5ND-PM76hvQBbI,350,0,5,3,0,0,2237,212,212,6858,3236,7,1,5,5,3098,2003,1082,3108,0,0,3340,Yuumi
25350,NONE,N3BiCaa6c5b9uY2GklxYefhXlaDeSI6vYGpmzKEWVAjdxQ,99,0,4,3,0,0,3242,0,0,4122,2744,7,1,7,13,3098,2031,1001,1052,2010,0,3340,Lux
25413,NONE,0C62Ms_IfqaTWUoSKeM4Efe7sCTIwS45XhVFTO0HMViyFsk,555,2,6,4,0,1,4980,487,487,13366,4856,9,2,26,10,3097,3134,1036,3117,0,0,3364,Pyke
25632,NONE,_9QOAmoovzAJuwivs8V_iRvEZATcjpM8uQBd9XrRhH9yLw,111,3,2,6,2,1,5374,2246,636,7725,5233,8,4,20,29,3401,3111,0,0,1029,1029,3340,Nautilus
25687,NONE,02Bkk4s3fdUb3oIKuZr1RBSOyKrMG5KtXb_y47-79Mw,497,0,6,4,0,0,4301,7212,0,7873,4040,8,4,27,12,3098,3113,2003,0,3117,1028,3364,Rakan
