,Lane,Summoner,Champion,Kills,Deaths,Assists,Killing_Spree,Multikills,Total_Damage,Damage_To_Objectives,Damage_To_Turrets,Damage_Taken,Gold_Earned,Champ_Level,Wards_Bought,Vision_Score,Crowd_Controls,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,champion_name
14340,MIDDLE,r9XcZMenPy9j_xlfh3uRMRCWeTHz1gc8W1QdTEMI52y5SQ,238,3,8,2,0,1,8412,2711,350,16518,8031,14,0,6,2,1001,3147,3142,3134,1028,0,3340,Zed
14399,MIDDLE,XFoDUqw5YYe3X8pmMlmt7IpfHYTgHNhc3m99EFky5PtaDg,131,4,3,1,3,1,14383,6968,5538,13928,10245,14,0,9,7,3111,3027,3115,3108,3101,1056,3340,Diana
14407,MIDDLE,XfSaheqFbP_i1-kpfAsgZDEzLpX_htSMVzsKzOlX1dBhxpg,105,5,4,2,3,1,14326,500,500,13689,9679,14,2,26,16,3157,1082,1052,3100,3158,0,3340,Fizz
14409,MIDDLE,XfSaheqFbP_i1-kpfAsgZDEzLpX_htSMVzsKzOlX1dBhxpg,103,9,7,6,3,2,16267,759,467,19434,11121,15,3,22,19,3089,1082,3916,3020,0,3285,3340,Ahri
14490,MIDDLE,2oayB-mNqcd-WBgMYzDVX0L9OK2fzI3nQfTWx77XJlwyMAo,268,4,2,5,2,2,17383,14778,7049,17669,11719,16,1,24,12,3020,3116,3115,3165,0,0,3340,Azir
14569,MIDDLE,KxEuGIYxTKIBWZCtAQXOp8YZCC1CaHW4Z_ujE8XNzGpw7g,245,3,7,12,0,2,16384,70,70,28841,9788,15,0,12,13,1056,3152,3100,3111,3191,1052,3340,Ekko
14594,MIDDLE,7t6fieniChRHMKuKumcCNsLpNWPWVzqiNpOT4Xkp_HEw4gU,34,6,8,10,5,2,20943,11292,2890,29118,13498,17,1,25,41,1026,3157,3040,2053,3027,3020,3363,Anivia
14599,MIDDLE,XfSaheqFbP_i1-kpfAsgZDEzLpX_htSMVzsKzOlX1dBhxpg,238,7,5,7,4,1,15812,7091,6422,19080,10808,15,1,28,5,3142,3155,2031,3111,3071,3133,3340,Zed
14779,MIDDLE,ZhbxUX6AuemEOBIwiv-7hP_5_QXU9ZPpvEgpdEX88eGLSA,238,4,7,6,2,1,13116,0,0,17592,9584,14,2,20,2,3142,3155,3147,1036,1036,3111,3364,Zed
14858,MIDDLE,pbngi_DZNyqf6m0V6en-jK8KlC4FuNz7-uTtm3Gc-FzMRkE,13,7,7,9,4,2,29593,4956,2374,22402,13707,16,1,24,24,3907,3040,3157,3047,3165,0,3340,Ryze
15003,MIDDLE,CdvbZGOaUL2ZdkQ2q_sN7Dfj6U-j43AIvQNMfgxYz5E26X597gDUwizZ,45,9,7,12,4,2,40379,19635,3896,26184,15218,18,9,29,44,3111,0,3030,3089,3165,3041,3364,Veigar
15113,MIDDLE,45sR1rhEdMvk3pX6ot1SgCbGqpE1cs44gmDF2aZeGT9Rb_A,518,13,10,16,3,2,45812,6044,2031,27450,15857,17,3,19,108,3905,3030,3157,1026,3020,3089,3363,Neeko
15152,MIDDLE,SqfnD-vP44mjlMQw_5v8odJAb4Pjq-fqRopH3BPClzurU6Y,518,9,4,10,4,3,16334,5256,5256,13017,10498,12,0,8,41,3030,2033,3285,3041,3108,3020,3363,Neeko
15155,MIDDLE,5UWVvJBY2wM2vflTShcQfx7hEgLBOKvBOIM_yX6P5X9CTJ8,61,0,3,4,0,0,11525,0,0,12943,7945,14,4,15,18,1056,3027,3285,2055,1028,3020,3340,Orianna
15260,MIDDLE,ruCe67AVACErz7oPUX_ZtpI_sjGTIcOypfHoqaOs9pSkAZA,157,8,6,11,3,2,13612,13474,4955,26214,14808,16,5,30,26,3006,3155,3087,3026,3031,1053,3363,Yasuo
15283,MIDDLE,3-TazABPgYNd5NSaU7cBk5UP8vjoKiLXKvqE40nyGAzeCL4,142,16,2,6,12,2,40058,16993,3203,12795,15739,16,3,31,35,1026,3020,3041,3285,3165,3089,3363,Zoe
15288,MIDDLE,_fisEhfPECkWKFDhLgky3JX5wUk3yHCFBzNlxi_W0uyKowM,105,10,8,6,3,2,19501,6625,3640,18505,12750,16,0,28,11,3157,1058,3158,3100,3165,1082,3364,Fizz
15363,MIDDLE,GCjqECSGpxDCD8_IbYqpyQjg7o91-0MkBMmcn9ZuNhGI-Q,4,5,5,6,2,1,16603,3683,2439,17249,10222,13,0,14,23,2421,3191,3158,3027,3100,1056,3340,TwistedFate
15364,MIDDLE,45sR1rhEdMvk3pX6ot1SgCbGqpE1cs44gmDF2aZeGT9Rb_A,157,3,3,2,2,1,6424,4114,3361,13628,9517,14,5,21,19,1054,2031,1038,3006,3053,3087,3340,Yasuo
15457,MIDDLE,a8uxe05mHK64l3PlcJdZ4H1EKsldbjJUXJqCoBVkzgWM1Jo,157,6,7,10,3,2,19239,5673,2513,21344,11575,15,2,22,27,3031,3087,3006,3052,1028,1055,3363,Yasuo
15460,MIDDLE,PciGZwIhnNT59gQZmxx9M3p4oZein8J1OOayQAuEp3TvQg,142,5,1,6,3,2,10863,6132,1867,7455,10360,14,5,18,14,3285,1056,2055,3020,3165,0,3363,Zoe
15464,MIDDLE,P4GGThIHNrJdpACaqEqQR2Miz-CFtB1QxwVDxSSD6d5stg,38,2,5,6,0,1,11484,5831,3123,17939,8011,13,1,13,13,1082,3027,3070,3020,3802,0,3364,Kassadin
15465,MIDDLE,V2sGT1QLrFWrPeNzirhCkrRo2YxfHsf8lpmM__aDy21yUQ,90,0,8,1,0,0,8955,1009,264,14354,6154,11,2,13,27,1056,3020,2031,3285,1052,1082,3340,Malzahar
15475,MIDDLE,jDgtTd7inMZWmznd5dHaFoCp3LP-vAhjQ7Is3mRLyt6UKJI,518,4,7,8,2,1,12141,1102,1102,19829,9480,14,1,21,36,2031,3905,3285,1058,0,3020,3340,Neeko
15482,MIDDLE,XST3-wK34HF9TK-6BduhDXdItb06WBiayxnwMYbeVwCDLA,134,6,5,3,5,1,15903,3908,2218,13378,9835,13,3,17,34,2055,3157,3020,1026,3285,1056,3340,Syndra
15491,MIDDLE,fzptnWtKMusQLVe-h5XWQmRZ1gMrRU57AVrqL993WjhlNUYNgeJGV609,13,2,10,6,0,1,14209,852,852,22969,10208,15,3,12,19,3110,1057,3040,3047,3010,1028,3340,Ryze
15493,MIDDLE,s-N0fSho7oiDznwVRsgh4_6xlJBw8rvsXb1U80-2Gqn8nrw,13,5,9,7,3,2,15812,387,0,20715,9531,13,6,24,17,2424,3040,3108,3165,3047,1052,3363,Ryze
15499,MIDDLE,mGz0ievjIYc-va8MCBi-X56ICxNnZW2SG0hv4umYVxQez9U,157,12,4,7,6,3,20674,10201,2401,19260,15200,17,1,31,15,1055,3139,3006,3031,3087,1055,3340,Yasuo
15532,MIDDLE,dBRVgXQf7y-HECfH7u5uhFgocl8ELZvnFa6JuMhoTgngAA,518,15,4,12,5,3,35866,11286,1260,16149,16645,18,3,37,62,3907,3905,3030,3041,3020,3089,3340,Neeko
15537,MIDDLE,fSEMt2d2I1Ze7dOAPLfZLFs_ZmGeLq7WnXcOElulwGlWqA,7,1,6,2,0,1,8845,456,456,16904,7670,13,4,18,12,2033,1082,1026,3285,3020,1052,3364,Leblanc
15572,MIDDLE,FsjRsOFMl7m-nX9XyjFZnCPBSIqOksxaD4GLbxO9W5ERzxE933byyIFy,42,5,9,2,2,2,16859,3724,0,16166,8053,12,1,23,2,1055,3020,2031,3078,3086,2015,3363,Corki
15590,MIDDLE,hqEkPzedJjUHvadHoEuQeOaNhzYvKGL_sDUjfpDyML3JZg,103,5,6,4,3,1,13274,3076,505,18573,11597,15,7,45,33,2033,3030,3905,3111,0,3102,3364,Ahri
15593,MIDDLE,fSEMt2d2I1Ze7dOAPLfZLFs_ZmGeLq7WnXcOElulwGlWqA,7,3,5,1,0,1,8051,1249,540,15022,7166,12,2,15,10,2033,1082,1052,3285,1052,3111,3364,Leblanc
15647,MIDDLE,mYXAG2pxtnLB2OL1J07x1YS0e37PkCmtsOlS9PHdcu_jL40,268,6,6,8,2,1,18664,21557,2807,19733,13100,17,4,41,12,1056,3115,3102,1026,3916,3020,3340,Azir
15650,MIDDLE,sopTXB86f1ST5XE7AzRBRmkZ-ScaTuPtGdf7er7Q8L-SnPs,142,3,10,5,2,1,14972,0,0,16929,7915,13,6,20,21,1056,0,3020,3285,3057,3113,3364,Zoe
15679,MIDDLE,QA0iq6cV85uJ4KZt070nfcn0XmHR2Bp_vCGdAa1TgKUk6C0,238,14,9,4,5,3,40566,8231,8231,29751,16254,18,1,16,9,3142,3134,3036,3071,3111,3147,3364,Zed
15694,MIDDLE,yjMZApDziiIGmQLhpxhvWiyTgtM6u0Kt1wKH8C2Sp29OCA,518,3,2,12,2,1,18345,5311,4326,10575,10040,14,0,29,29,3030,3916,3907,1026,3020,1056,3363,Neeko
15700,MIDDLE,c6LMYKMTZess7WbsG8DnYis38dYZF9_MZOpJg090mKK4IFQ,518,0,7,19,0,0,10058,4513,1539,14073,7897,13,8,84,35,3905,2055,3098,3802,3117,3145,3364,Neeko
15731,MIDDLE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,84,7,6,10,3,1,19149,7417,1439,20937,10673,15,2,22,7,3020,3135,3165,3146,0,0,3340,Akali
15755,MIDDLE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,84,7,4,13,3,2,24756,3050,1165,30079,15655,17,4,31,7,3111,3157,1026,3146,3165,3135,3340,Akali
15788,MIDDLE,UylE_K0JtglGU75sA3N6sSZC7XfOriQvdhOJr753buT7THQ,518,5,2,13,3,1,23407,9136,8640,10902,12077,15,2,24,77,3030,3905,3157,2031,3916,3111,3340,Neeko
15843,MIDDLE,HV8c5MCZWWyQjphFCxNRk3nFPNGcCdH0RpQN0xZa0woJdA,84,2,7,2,0,1,17145,60,0,17095,7887,13,2,11,7,1055,3146,1052,3020,3191,1026,3363,Akali
15865,MIDDLE,z4qpVk6lGXk6NXiy-iePmb50G5fV4AQkdayYtonwJQ,4,1,7,4,0,1,7998,895,0,19050,8626,13,0,14,21,3078,2033,3094,3111,1042,1033,3340,TwistedFate
15874,MIDDLE,ZaKT_5RHMSEDHehzET8K28hVzW5QooT-_dBzph9N9NvEcg,55,3,9,8,0,1,11464,935,935,21991,9141,13,6,25,2,3146,3157,0,3020,0,1026,3364,Katarina
15892,MIDDLE,rJgVbavpVsBtVfCJQHG75jwU53feVDfMaajQa5kuNzot4pM,134,1,5,3,0,1,10125,76,0,10940,7195,13,5,14,12,3108,1056,1026,1056,3285,3020,3340,Syndra
16099,MIDDLE,45sR1rhEdMvk3pX6ot1SgCbGqpE1cs44gmDF2aZeGT9Rb_A,7,9,6,10,4,2,20432,4400,2439,25565,12364,16,3,34,16,3020,3135,1058,1082,3165,3285,3363,Leblanc
16138,MIDDLE,AfyMR-ri4ZajA7N-ecaxG1dKVPovOJYnSXwjmf3FHjIAeTZR1Bq1_aE8,157,10,17,6,3,1,21713,10407,8548,35536,12977,16,0,14,21,1055,3087,1055,3031,3006,1053,3340,Yasuo
16179,MIDDLE,KoHZO95ogKz6vW0GfGm8QLibxfix8MMaH3s-DmXGopK-fEQ,142,2,3,0,0,1,9556,3142,3142,9564,7723,13,0,13,22,1056,3285,3057,3158,2003,3113,3340,Zoe
16190,MIDDLE,41SI3lr07mf1Xzft-jl3yujfvWpJVroNCh4J3dExAlhtdg,157,1,4,5,0,1,7502,11895,2408,13463,9957,14,3,20,15,1055,3031,2031,3046,3052,3006,3340,Yasuo
16191,MIDDLE,V2sGT1QLrFWrPeNzirhCkrRo2YxfHsf8lpmM__aDy21yUQ,90,6,6,7,3,1,31112,4485,4485,17102,13263,15,2,24,65,1056,3020,3165,1026,3285,3151,3340,Malzahar
16261,MIDDLE,tZlim8AnWMIIzP0FxT2RAb_wXNFSp-tJPAF2vB38sB8lnA,131,12,8,11,5,2,34618,10682,5378,22550,15584,18,1,20,14,3108,3907,3020,3165,3089,3135,3340,Diana
16279,MIDDLE,x7ETwZwl-uia95DiTwYY4yS2OyDe4XR2Qw7ZC0dqk4MKXQ,84,3,3,2,2,1,12221,0,0,16726,7432,13,2,11,7,3020,3146,3916,0,0,0,3340,Akali
16290,MIDDLE,DJZRN1JpLjrXI6svnIGje2UkJdN3crKCvmTNZKWLoMHjjII,55,9,10,7,3,2,24101,2629,2629,29122,13066,15,1,16,4,3157,3020,3146,3165,1026,1052,3340,Katarina
16385,MIDDLE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,238,3,6,4,2,1,14448,2737,356,18674,8640,13,3,28,5,3117,1028,1037,3142,3147,1036,3340,Zed
16442,MIDDLE,Im_Xbv5HHO3j1NKF0aG0Iaavc5E9FF0_B71--TZjw_CArQ,115,5,1,8,3,1,21835,31846,25255,8870,10612,15,1,19,12,1056,3157,3285,3020,1052,1028,3340,Ziggs
16445,MIDDLE,XST3-wK34HF9TK-6BduhDXdItb06WBiayxnwMYbeVwCDLA,134,6,5,7,4,1,21027,4145,920,16153,11464,15,4,33,33,3165,1058,3020,2031,3285,1056,3364,Syndra
16480,MIDDLE,QmsL1pjJAGptbR91ZjWTP9lzdv1V5kkELU9eIobZV1y5hzE,238,12,7,1,3,2,21796,0,0,22930,11838,15,2,18,4,3147,3142,3133,3071,3111,1036,3340,Zed
16525,MIDDLE,TV6JI8Cx1ZGB-TzOPpbIrxCBbxLcgxpEUP4NrqJBmoAL9g,42,5,1,4,5,2,11186,4237,3037,11519,10382,13,4,17,0,3020,2055,3086,3078,1055,3031,3363,Corki
16575,MIDDLE,6zjWzSHmFREk3tWfCkvuDm5iQ1E0XUJWxUuEBqLS0MzxPxw,105,9,10,6,5,2,21472,7144,1547,27689,11496,16,2,31,15,3100,2421,3089,3020,1082,3108,3340,Fizz
16586,MIDDLE,KTQaHGnPXy3t-U3U1DR_3QSHhaWMtVSiSEQV00uYp-UG3HE,4,7,7,19,4,1,35424,9482,6075,29521,16664,18,0,19,57,3146,3100,3285,3158,3094,0,3340,TwistedFate
16589,MIDDLE,uW48eZeCR5sVLoqScHbIAwNXYVhEjZN8OuegdNdOigcXvuk,69,5,5,7,2,1,14813,6795,0,18309,8977,15,1,18,23,2031,3157,3040,3116,0,0,3340,Cassiopeia
16597,MIDDLE,cSt7GwlWojmPoLcpEVAjqXDn4pyQFHFYQAfzBRriT2bI1P8,13,2,4,4,0,1,10117,11623,2698,15591,14446,18,2,37,17,3089,3040,3135,3110,3020,2139,3363,Ryze
16698,MIDDLE,ayYHmqL6E32WuVew7mBBy6vAgs1hQgS23Y5RxpcNKMEsc1k,7,1,5,3,0,1,9631,2206,26,15855,7145,12,4,12,15,2033,0,0,3285,1082,3020,3364,Leblanc
16712,MIDDLE,EUVkCpHaLddFcF-Wg_wwJ9N9-tHddtJMXmaS-LgW0XtTvhc,246,6,6,1,2,1,10555,1212,1060,17935,9062,14,2,11,7,3142,2033,3077,3147,3111,0,3363,Qiyana
16732,MIDDLE,im9H-5_sY-MpE3yHRuScfk3VqAsREmUJ01KBcL-8pR1nqv8,103,8,5,13,4,1,29746,3124,3124,31887,14211,18,0,28,29,1058,3285,3157,3020,3165,1058,3340,Ahri
16799,MIDDLE,V2sGT1QLrFWrPeNzirhCkrRo2YxfHsf8lpmM__aDy21yUQ,90,1,5,4,0,1,16948,0,0,11285,6572,12,2,15,67,1056,3020,3285,1082,1052,1028,3340,Malzahar
16826,MIDDLE,NPSBiM66QZlfpSbjh1P-h6LiMI6hALoaiawz1WSRya_mCuI,4,2,3,3,2,2,11546,4089,4089,19671,12600,16,6,32,21,3094,3078,3091,3047,1037,1043,3363,TwistedFate
16863,MIDDLE,pXP1d7VJ0lNd90hPECitZLliGUOb1brhcv0bubnq1rZeaA,238,10,3,9,4,2,22423,4587,4177,18015,12626,16,0,15,9,3111,2031,3142,3071,1037,3036,3364,Zed
16971,MIDDLE,XHgC094D1aGL9loH5RI3YllQh08i_HVgqeXGMW1moIYzCuQ,268,3,3,7,0,1,11189,9352,3321,14477,11935,16,6,27,9,3165,3102,3020,0,3115,0,3340,Azir
16973,MIDDLE,XHgC094D1aGL9loH5RI3YllQh08i_HVgqeXGMW1moIYzCuQ,142,6,3,17,4,2,26127,3282,3282,13080,12378,15,6,21,43,3102,0,3285,3020,1058,1058,3340,Zoe
16983,MIDDLE,XfSaheqFbP_i1-kpfAsgZDEzLpX_htSMVzsKzOlX1dBhxpg,238,3,9,10,2,1,20723,264,0,28259,12444,17,1,37,6,3142,3147,3071,3035,2422,1037,3340,Zed
16997,MIDDLE,nRiRRUGk5qk0WDCLg4rv1l6_OsLPKbF7iNFHwevzHkVfoho,84,7,9,2,2,2,11350,722,129,20853,10394,13,2,20,5,2031,3146,3157,1026,1054,3111,3340,Akali
17008,MIDDLE,XXTWKUk790XizWlz-ZXnq6tDgSHJmXK67rB1JyJiyQWtx60,84,7,4,0,2,2,13580,1037,1037,12587,8309,11,0,8,4,3146,3165,3020,1054,0,0,3340,Akali
17026,MIDDLE,Jnbw-1I952Djdf8kNGadDSDnkdlUg1e621a66i-HAHKrhDQ,4,1,3,6,0,1,8738,5658,1797,14349,10042,14,3,12,28,2033,3078,3111,3094,1043,1042,3340,TwistedFate
17060,MIDDLE,KGkmREerGVjqCkJdFedNFwZB5qkzyJO5IfXthqWXFlC5lw,55,6,6,9,3,1,15815,7189,3926,21362,10922,14,4,24,2,0,2420,3146,1054,3165,3111,3340,Katarina
17114,MIDDLE,p1s0fKsP0dM9OtRPU_JGEbl9_SJqgjSA3XCBLMjOK-I6QGI,238,12,2,4,7,2,14661,10823,6289,10720,10006,13,6,14,1,3142,3117,2031,3071,3134,2055,3364,Zed
17147,MIDDLE,p1s0fKsP0dM9OtRPU_JGEbl9_SJqgjSA3XCBLMjOK-I6QGI,238,10,3,10,5,1,19241,7327,3764,13127,10933,14,2,15,2,3142,2031,3814,3047,3147,2055,3364,Zed
17148,MIDDLE,9-vVbG0xolMTujxOT3I8Rr_fMrYQ5maYvyznKiua1FvMxvo,7,8,4,5,3,2,13104,3859,3859,12909,9122,12,0,13,11,3157,1026,3802,1056,1056,3020,3340,Leblanc
17149,MIDDLE,HlG3AlNzr8DfB0_nrLSv5uGeCrOQFWN8E4NZUB1nOtlSkl0,238,7,5,3,2,1,13847,4222,479,17194,9729,15,2,29,4,3142,3814,3147,1036,2422,0,3363,Zed
17157,MIDDLE,llJYFxzEqVSqvN2riWNMA0dyXlct_UKbq9BgpiX67sKpIg,518,10,5,10,3,1,32419,7009,4071,19444,13628,16,4,33,83,2420,3905,3030,3165,3020,1082,3340,Neeko
17184,MIDDLE,Skwkw8fxads6mpdErP5O24WI6VZTPR2s4FqK-f7cnoCqdLg,38,15,4,10,6,2,35675,7697,2965,29496,14778,17,4,29,22,3041,3157,1058,3020,3100,3027,3364,Kassadin
17201,MIDDLE,apeNl3z0rSa5sIfnK_SJMsVVtAXIooLkswKiseAW3_OI_V0,246,6,5,8,3,1,17921,2215,2215,17982,9360,14,2,13,26,2033,0,3142,3147,2424,3158,3340,Qiyana
17260,MIDDLE,AlfO5VSi86NBlM_ADn-IwFw2Q31nPPo4TwPVQYl6Q6LwsS0,61,7,7,2,4,2,23657,335,335,17974,10504,15,3,10,26,1056,3020,3285,3157,1058,2055,3340,Orianna
17267,MIDDLE,R7prx9viOpgpc6UClLq70c-J15FLvlHfVmOd_N6UlRYXOso,69,8,7,4,3,1,29315,740,499,29549,14754,18,1,20,73,3135,3040,3165,3116,1056,3140,3364,Cassiopeia
17273,MIDDLE,2oayB-mNqcd-WBgMYzDVX0L9OK2fzI3nQfTWx77XJlwyMAo,142,12,4,13,6,3,31677,11805,4929,18464,14635,17,7,30,31,1058,1058,3165,3020,3285,3135,3340,Zoe
17282,MIDDLE,hu1D-F1NI1gN_UvLpnkEKYgFVMzQo8gOMmCBL_6p6VHJQoc,268,3,7,9,2,2,14482,2262,0,22335,11161,15,4,19,10,3020,3165,1058,1058,3115,1056,3340,Azir
17292,MIDDLE,SeKk30zPAkPzcYYZeJVdyTwoBYEeR7uxJ4-Gdv4RVORJj7k,157,9,5,5,7,1,16235,8765,2467,20371,12568,15,2,28,15,3026,3006,3087,3031,3052,3123,3340,Yasuo
17318,MIDDLE,_sVU2gU9ULAv4tmUkIs1uTDHP0y_AWDEyQNotrOYrXjmPz0,84,14,8,10,5,2,39110,4231,4231,35457,16739,18,4,31,11,3020,3157,3082,3146,3165,3135,3340,Akali
17383,MIDDLE,bWz9gJ3FLhjZEt3Pz-WtsbSopnEPb5wafRBY41q04Kf6Nlg,268,7,1,11,7,2,29039,23271,7123,12238,12878,15,2,23,14,1056,3140,3285,3115,3135,3020,3340,Azir
17385,MIDDLE,UrezjkI4CouPPWR_3QusPgDISWy5a9AAhUj6L-3E2LRb6UY,245,10,2,3,7,1,19568,3425,3425,18389,10469,14,2,12,13,2033,3152,3100,1052,1056,3020,3340,Ekko
17456,MIDDLE,SGl3tg25s5jem9tFA9tP_yhsNnUSJO-fQjKtOczPlZjg6eY,1,6,9,5,2,1,16485,6092,1870,23473,12369,16,0,12,22,3157,3152,3905,3020,1056,3135,3340,Annie
17534,MIDDLE,CuRbwq6709HsBdjgk16QDyrAaK2O9UZxQ4TjJ-deGS9H5Q,134,7,8,6,2,1,21975,10089,6098,20515,11629,14,3,20,32,3907,3157,3020,3285,1052,2055,3363,Syndra
17545,MIDDLE,KGmjcxTngT5dutuGNKGw2mNFWq2ILteyan9EqZOUZjbBOY3pVuICUmwT,13,12,9,6,4,3,26578,1379,678,24202,15305,16,5,20,27,3111,3135,2055,3040,3165,3089,3363,Ryze
17550,MIDDLE,4WQNlS03A8sjF_8mtDhhmtedil5LAygpNSm-lXvPX-2Zmg,105,3,5,5,0,1,11865,2121,2121,17035,8700,13,2,25,10,3020,2033,3152,3100,1082,1052,3340,Fizz
17572,MIDDLE,rJgVbavpVsBtVfCJQHG75jwU53feVDfMaajQa5kuNzot4pM,61,8,5,12,3,2,21652,9708,3108,17450,12898,16,6,31,26,3285,3089,2420,3020,3916,3108,3340,Orianna
17576,MIDDLE,YlhzJVTmxp2Q7PEJm38KG5gYF0HUcgloRgyNV7KdVF1gQw,84,8,5,4,3,2,19209,2187,1443,26456,13327,16,1,24,5,3146,3089,2420,1082,3165,3020,3340,Akali
17596,MIDDLE,2N6XJ-BCOHCKOlTW80cTkGDUR-VZ2RjIX-xR8pnLSjhOug,157,1,6,2,0,1,5852,2982,2196,12506,7874,12,0,17,6,1037,1055,1055,3006,3087,1018,3340,Yasuo
17608,MIDDLE,jvZhSl3giBd2H0ImC3UkTnM9FE8RyENEmKlftYjFSjxUzYw,90,3,3,2,2,2,15203,1224,0,7632,9513,14,4,23,55,3285,1028,3020,3116,1026,1052,3363,Malzahar
17612,MIDDLE,5W2nuZ_PP5FYTGR8wqkUFWAKcFC6hGpYNNEidRIFh2syTD0,55,11,4,3,6,3,17935,4847,2511,18588,10640,14,0,16,1,3146,3812,3020,1082,1058,0,3340,Katarina
17632,MIDDLE,ue8mns0UnEGnOio9vrtUM3bcxLhu7NyhAJlIQqeWkxq5Awk,157,5,11,12,0,1,18147,914,403,26827,11169,16,4,20,29,1053,3031,3087,3052,3006,1037,3363,Yasuo
17779,MIDDLE,-aj2XptrXttHyQrGIq1cCcL6g6iYD8tMcjVKEwVjjOAw4A,55,7,3,3,3,2,12079,3621,1826,15290,9254,13,5,12,2,3146,2055,1058,3916,3020,1058,3340,Katarina
17841,MIDDLE,E2QSjduu0QlyvrE2uL0xesoGybsZrUPkUYsVeQNSE6jSJg,45,3,3,3,0,1,11418,1469,1469,10365,7987,13,0,12,11,1056,2031,3158,3285,1058,3191,3340,Veigar
17892,MIDDLE,RI6XPn9fv5J2RfyrgsZ6Bc3Mbtn0cR-yBvgiHmPimi_7rTk,157,2,10,10,0,1,16673,9921,2427,27520,12970,17,0,30,8,3087,3031,3026,3006,1036,0,3340,Yasuo
17924,MIDDLE,pXP1d7VJ0lNd90hPECitZLliGUOb1brhcv0bubnq1rZeaA,238,5,5,4,4,1,13935,4544,4544,16920,9872,14,2,14,5,3111,1036,3142,3071,3123,1036,3364,Zed
17953,MIDDLE,lktDmFeSeL6FEj3VJmZilaEsiy4x2fvaurArBMIRa0M1Qko,238,6,4,6,3,1,16292,3145,1199,17026,11379,15,3,32,5,3111,3142,3147,2031,3071,1036,3364,Zed
17971,MIDDLE,YlsudgGmLkCyQYtW27wRA467cAewU5RePJyvMys3LKc5GA,45,14,2,8,6,2,39019,13042,3004,15092,15648,16,5,35,43,1026,2033,3285,3089,3135,3020,3340,Veigar
17972,MIDDLE,NlXWl9N0ldxUAZtx7RMx5DCbMfwfqQf2PMWUQroq6g3Igw,38,3,10,0,0,1,6211,0,0,18761,6575,11,0,6,13,1056,1082,3027,3047,1004,3057,3340,Kassadin
17979,MIDDLE,09T9ZJnokMS2wA9hcCZkCVMGFsVR12vzh6XJZB0FVfGNXhs,115,1,5,9,0,1,14123,13001,11057,13045,7629,12,6,23,11,1056,3285,3020,3108,1082,0,3363,Ziggs
17982,MIDDLE,Vw5V9r65FTiRUeZt66u4oNwqEoZP5a0L667o4O9noJyctQ,69,4,3,2,3,1,7260,12292,3867,11480,9669,13,7,28,18,1033,3040,0,3116,1058,2055,3340,Cassiopeia
18031,MIDDLE,rxntaRCXTPpaXes0-wMpuBsrd3_vFFwP8KRL9TgokVDthQg,55,9,9,8,4,4,20475,2306,0,33731,12053,15,2,21,2,3146,2420,2031,3165,3135,3020,3340,Katarina
18047,MIDDLE,rIwmmrVPfc24qKqrBmrEJaqj7djDA_NscDEmOUYPhgHKgw,55,15,6,7,5,3,27147,2910,2120,21910,12888,15,5,18,2,2055,3146,3157,3165,3020,0,3340,Katarina
18080,MIDDLE,UN8PNpQuCe6WLQBaFE0eRhtLACc14rxjocGoVC_UmFzXR8Y,157,2,6,6,0,1,13242,4487,2332,17968,12329,16,4,28,16,3031,3047,3087,3052,3155,1055,3340,Yasuo
18134,MIDDLE,8V356U7OG-JASoyxWD4UYqIbyh9ymkMso7kY9aVJyDLZfQ,268,8,8,6,3,1,16054,9262,415,18852,10573,15,0,8,18,3115,2033,3020,3285,1082,3916,3340,Azir
18136,MIDDLE,8V356U7OG-JASoyxWD4UYqIbyh9ymkMso7kY9aVJyDLZfQ,136,4,5,9,2,1,23819,6906,3699,33530,12062,16,0,7,40,3027,2033,3116,3020,1058,1058,3340,AurelionSol
18150,MIDDLE,hVK6hX0RWm3NPoY9bKDb5VJc7dlK1kkeN52YLmDirI7XiA,238,16,4,2,10,2,22657,2637,2637,12496,12403,14,1,15,6,3142,2003,1001,3147,3071,3036,3364,Zed
18167,MIDDLE,M-VkEA7Kg_MTgN9JObQ_FlzcLYFz8IDsNUpIc0Fmvt9e25M,7,12,7,6,4,1,22892,752,706,25965,12260,16,3,30,18,2033,3135,0,3165,3285,3020,3364,Leblanc
18174,MIDDLE,6lWgfw_IUObclqRnyZc2jzWqY7Ev8NzFfb11v3MUzwTzXYN4f-Y4UVbL,238,11,2,7,8,2,16217,2293,2293,14166,11164,14,3,6,6,3142,1001,3147,3134,1028,2055,3364,Zed
18211,MIDDLE,-zZPKql3n7Fl4iai1Z9sdEfs_w1GRJG8llG5MLMG6SeWcQ,245,5,0,7,5,3,10579,4229,4229,10599,8968,13,2,13,18,1082,3100,3152,2033,1058,3111,3340,Ekko
18215,MIDDLE,ZhbxUX6AuemEOBIwiv-7hP_5_QXU9ZPpvEgpdEX88eGLSA,238,15,3,3,8,3,30055,10967,6928,21011,14350,17,2,23,9,3142,1036,3033,3147,3071,3111,3364,Zed
